,BukkenName,Price,Address,Space,Type,Belanda,Build,Line,Station,Walk,DaysAgo,City,Street,Number,Latitude,Longitude
3570,オープンレジデンシア四谷坂町,6480,東京都新宿区四谷坂町,41.21,1LDK,7.74,2020-07-01,ＪＲ中央線,四ツ谷,10,1200,東京都,新宿区,四谷坂町,35.6907555,139.7272033
3571,ルネ千駄木プラザ,6480,東京都文京区千駄木２-13-1,53.76,2LDK,5.04,1987-03-01,東京メトロ千代田線,千駄木,2,13376,東京都,文京区,千駄木,35.7231987,139.7623192
3572,シティハウス勝どきステーションコート,6480,東京都中央区勝どき３-7-5,58.53,2LDK,,2012-03-01,都営大江戸線,勝どき,3,4244,東京都,中央区,勝どき,35.6578855,139.7752112
3573,パセオ三光坂,6480,東京都港区白金２,68.89,2LDK,4.2,1980-12-01,東京メトロ南北線,白金高輪,5,15657,東京都,港区,白金２,35.6416377,139.7313539
3574,東京ミッドベイ勝どき,6480,東京都中央区勝どき５-１０－１０,56.78,2LDK,11.0,2012-02-01,都営大江戸線,勝どき,8,4273,東京都,中央区,勝どき５-１０－１０,35.6556861,139.7719881
3575,グランドメゾン一番町,6480,東京都千代田区一番町,49.42,1LDK,1.92,1984-04-01,東京メトロ半蔵門線,半蔵門,1,14440,東京都,千代田区,一番町,35.6870561,139.741572
3576,南青山セピアコート,6480,東京都港区南青山６,48.38,1LDK,3.85,1979-04-01,東京メトロ半蔵門線,表参道,10,16267,東京都,港区,南青山６,35.6607393,139.7160301
3577,シャルムコート東日本橋,6480,東京都中央区東日本橋２,51.57,1LDK,7.82,2004-06-01,都営浅草線,東日本橋,1,7074,東京都,中央区,東日本橋２,35.6935105,139.7862967
3578,ライズヒル千石,6480,東京都文京区千石１,58.27,2LDK,7.78,1994-08-01,都営三田線,千石,4,10666,東京都,文京区,千石１,35.7259411,139.7441268
3579,第２３宮庭マンション,6480,東京都新宿区大久保２,73.54,2LDK,27.94,1976-07-01,都営大江戸線,東新宿,3,17271,東京都,新宿区,大久保２,35.7025271,139.7058165
3580,千石三丁目シティハウス,6480,東京都文京区千石３,53.08,1LDK+S（納戸）,9.67,1996-03-01,東京メトロ丸ノ内線,新大塚,9,10088,東京都,文京区,千石３,35.7261841,139.7390173
3581,プレール・ドゥーク月島Ⅱ,6480,東京都中央区佃３,55.1,1LDK+S（納戸）,4.01,2018-02-01,東京メトロ有楽町線,月島,3,2081,東京都,中央区,佃３,35.6654475,139.7863615
3582,ダイアパレス文京サファイアレジデンス,6480,東京都文京区水道２,50.19,1LDK,14.2,2002-07-01,東京メトロ有楽町線,江戸川橋,6,7775,東京都,文京区,水道２,35.7101251,139.7390173
3583,パークハウス本郷三丁目アーバンス,6480,東京都文京区本郷３,42.59,1LDK,4.88,2007-03-01,東京メトロ丸ノ内線,本郷三丁目,3,6071,東京都,文京区,本郷３,35.7049482,139.7632912
3584,文京ガーデン　ザ　サウス,6480,東京都文京区小石川１,34.4,1K,1.0,2021-05-01,東京メトロ丸ノ内線,後楽園,1,896,東京都,文京区,小石川１,35.7122246,139.7521112
3585,新宿スカイプラザ,6480,東京都新宿区大久保２,60.88,2LDK,4.65,1971-08-01,東京メトロ副都心線,東新宿,4,19067,東京都,新宿区,大久保２,35.7025271,139.7058165
3586,パークリュクス初台,6480,東京都渋谷区初台１-10-7,43.22,1LDK,5.22,2010-11-01,京王新線,初台,3,4730,東京都,渋谷区,初台,35.6782853,139.6867903
3587,メゾン小石川,6480,東京都文京区小石川５,63.7,2LDK,7.98,1973-02-01,東京メトロ丸ノ内線,茗荷谷,7,18517,東京都,文京区,小石川５,35.7175206,139.7402946
3588,ピアース東京インプレイス,6480,東京都中央区新川２,56.4,1LDK,5.13,2004-02-01,ＪＲ京葉線,八丁堀,3,7195,東京都,中央区,新川２,35.6736061,139.7824618
3589,グランドガーラ神田,6480,東京都千代田区神田多町２,42.84,1LDK,3.64,2007-02-01,東京メトロ銀座線,神田,2,6099,東京都,千代田区,神田多町２,35.6933236,139.7693612
3590,パセオ三光坂,6480,東京都港区白金２,68.89,2LDK,4.2,1980-12-01,都営三田線,白金高輪,5,15657,東京都,港区,白金２,35.6416377,139.7313539
3591,レフィール日本橋本町,6480,東京都中央区日本橋本町４,54.13,1LDK,5.81,2005-10-01,東京メトロ日比谷線,小伝馬町,2,6587,東京都,中央区,日本橋本町４,35.6900488,139.7747928
3592,オーシャンプラザ若松町,6480,東京都新宿区若松町,67.26,2LDK+S（納戸）,3.5,1986-03-01,都営大江戸線,若松河田,4,13741,東京都,新宿区,若松町,35.7002611,139.717307
3593,パークホームズ日本橋浜町二丁目リビオガーデン,6480,東京都中央区日本橋浜町２,43.46,1LDK,4.32,2011-03-01,都営新宿線,浜町,4,4610,東京都,中央区,日本橋浜町２,35.687647,139.7888534
3594,リーラ白山,6480,東京都文京区向丘１,56.37,2LDK,3.93,1995-09-01,東京メトロ南北線,本駒込,3,10270,東京都,文京区,向丘１,35.7194987,139.7559441
3595,ＧＲＥＥＮ　ＰＡＲＫ千代田大手町,6480,東京都千代田区内神田１,35.75,1LDK,8.0,2014-10-01,東京メトロ半蔵門線,大手町,5,3300,東京都,千代田区,内神田１,35.691054,139.7658469
3596,ライオンズマンション勝どき,6480,東京都中央区勝どき２,57.0,1LDK+S（納戸）,11.4,1999-02-01,都営大江戸線,勝どき,2,9021,東京都,中央区,勝どき２,35.6582916,139.7786272
3597,飯田橋第２パークファミリア,6480,東京都新宿区新小川町,59.92,3LDK,6.27,1980-02-01,東京メトロ有楽町線,江戸川橋,9,15961,東京都,新宿区,新小川町,35.7059269,139.7428494
3598,サンクタス築地,6480,東京都中央区築地７,44.24,1LDK,4.86,2000-03-01,東京メトロ日比谷線,築地,5,8627,東京都,中央区,築地７,35.6654642,139.7757514
3599,パセオ三光坂,6480,東京都港区白金２,68.89,2LDK,4.2,1980-12-01,東京メトロ南北線,白金高輪,5,15657,東京都,港区,白金２,35.6416377,139.7313539
3600,ＧＲＥＥＮ　ＰＡＲＫ千代田大手町,6480,東京都千代田区内神田１,35.75,1LDK,8.0,2014-10-01,東京メトロ半蔵門線,大手町,5,3300,東京都,千代田区,内神田１,35.691054,139.7658469
3601,スカーラ代官山,6480,東京都渋谷区代官山町,38.46,1K,4.48,2000-06-01,東急東横線,代官山,5,8535,東京都,渋谷区,代官山町,35.6505465,139.7042207
3602,マンション白金苑,6490,東京都港区白金台５,50.98,1LDK,1.0,1970-02-01,東京メトロ南北線,白金台,9,19613,東京都,港区,白金台５,35.6390043,139.7204992
3603,クレッセント渋谷神泉,6490,東京都渋谷区神泉町,39.65,1LDK,11.0,1999-07-01,京王井の頭線,神泉,3,8871,東京都,渋谷区,神泉町,35.656833,139.6927328
3604,ジェイパーク芝浦ベイサイドスクエア,6490,東京都港区海岸２,55.03,1LDK,15.59,2000-07-01,新交通ゆりかもめ,日の出,9,8505,東京都,港区,海岸２,35.6501388,139.7589234
3605,フォルティア文京千石,6490,東京都文京区千石４,52.85,1LDK,7.56,2004-04-01,都営三田線,千石,4,7135,東京都,文京区,千石４,35.7289907,139.7402946
3606,クレッセント渋谷神泉,6490,東京都渋谷区神泉町20-17,39.65,1LDK,11.0,1999-07-01,京王井の頭線,神泉,3,8871,東京都,渋谷区,神泉町20-17,35.6564607,139.6918952
3607,クレッセント渋谷神泉,6490,東京都渋谷区神泉町,39.65,1LDK,11.0,1999-07-01,京王井の頭線,神泉,3,8871,東京都,渋谷区,神泉町,35.656833,139.6927328
3608,クレッセント渋谷神泉◆新規リノベーション済◆,6490,東京都渋谷区神泉町,39.65,1LDK,11.0,1999-07-01,京王井の頭線,神泉,3,8871,東京都,渋谷区,神泉町,35.656833,139.6927328
3609,ジェイパーク芝浦ベイサイドスクエア,6490,東京都港区海岸２,55.02,1LDK,15.59,2000-07-01,新交通ゆりかもめ,日の出,9,8505,東京都,港区,海岸２,35.6501388,139.7589234
3610,ヴェルレージュ乃木坂,6490,東京都港区赤坂９,44.41,ワンルーム,3.4,1997-03-01,東京メトロ千代田線,乃木坂,2,9723,東京都,港区,赤坂９,35.6668899,139.7313539
3611,クレッセント渋谷神泉,6490,東京都渋谷区神泉町,39.65,1LDK,11.0,1999-07-01,京王井の頭線,神泉,3,8871,東京都,渋谷区,神泉町,35.656833,139.6927328
3612,フラワーマンション,6490,東京都渋谷区代々木３,53.0,2LDK,4.0,1982-11-01,小田急線,参宮橋,6,14957,東京都,渋谷区,代々木３,35.6829997,139.6943282
3613,セザール月島,6498,東京都中央区佃２,59.92,2LDK,6.6,1996-03-01,東京メトロ有楽町線,月島,2,10088,東京都,中央区,佃２,35.6682531,139.7862967
3614,クレイシア・ヴァースクレイシア江戸川橋レーヴ,6499,東京都文京区水道２,40.46,1LDK,5.14,2019-12-01,東京メトロ有楽町線,江戸川橋,7,1413,東京都,文京区,水道２,35.7101251,139.7390173
3615,セントラルレジデンス番町シティタワー,6500,東京都千代田区九段南２,34.0,ワンルーム,5.1,2000-04-01,東京メトロ半蔵門線,半蔵門,9,8596,東京都,千代田区,九段南２,35.6936962,139.7466817
3616,パークリュクス初台,6500,東京都渋谷区初台１,43.22,1LDK,5.22,2010-10-01,京王新線,初台,3,4761,東京都,渋谷区,初台１,35.6794089,139.6853944
3617,パストラルハイム面影橋,6500,東京都新宿区西早稲田３,66.26,2LDK+S（納戸）,8.1,1992-06-01,都電荒川線,面影橋,3,11457,東京都,新宿区,西早稲田３,35.7113392,139.7134765
3618,サンビューハイツ新宿,6500,東京都新宿区西新宿３,63.9,2LDK,7.31,1982-03-01,京王新線,初台,8,15202,東京都,新宿区,西新宿３,35.6849019,139.6904993
3619,マンション白金台,6540,東京都港区白金台３,52.4,2DK,6.77,1977-09-01,東京メトロ南北線,白金台,3,16844,東京都,港区,白金台３,35.6361443,139.7262455
3620,ユニロイヤル一番町,6570,東京都千代田区一番町,42.67,1LDK+S（納戸）,6.43,1983-05-01,東京メトロ半蔵門線,半蔵門,2,14776,東京都,千代田区,一番町,35.6870561,139.741572
3621,グランスイート文京小石川,6580,東京都文京区白山２,56.14,2LDK,5.88,2005-01-01,都営三田線,春日,11,6860,東京都,文京区,白山２,35.7176679,139.7492367
3622,ブランズ神楽坂,6580,東京都新宿区筑土八幡町,38.27,1DK,,2022-01-01,東京メトロ東西線,神楽坂,7,651,東京都,新宿区,筑土八幡町,35.7044867,139.7399753
3623,ローレルアイ千代田淡路町,6580,東京都千代田区神田小川町１,39.64,1LDK,9.26,2010-12-01,東京メトロ丸ノ内線,淡路町,2,4700,東京都,千代田区,神田小川町１,35.6949121,139.7661664
3624,クリオ文京本駒込,6580,東京都文京区本駒込５,47.35,1LDK,8.76,2005-11-01,ＪＲ山手線,駒込,8,6556,東京都,文京区,本駒込５,35.7324584,139.7517918
3625,ルネ千駄木プラザ　９階,6580,東京都文京区千駄木２,53.76,2LDK,5.04,1987-03-01,東京メトロ千代田線,千駄木,2,13376,東京都,文京区,千駄木２,35.7227937,139.7620134
3626,ライオンズマンション三田,6580,東京都港区三田２-14-9,54.53,2LDK,3.83,1979-11-01,都営三田線,三田,5,16053,東京都,港区,三田,35.6483933,139.7443064
3627,南平台マンション,6580,東京都渋谷区南平台町,65.45,2LDK,3.19,1971-10-01,ＪＲ山手線,渋谷,12,19006,東京都,渋谷区,南平台町,35.65368400000001,139.6956046
3628,サンクタス本郷元町,6580,東京都文京区本郷２,53.32,2LDK,11.69,2003-03-01,ＪＲ中央線,水道橋,6,7532,東京都,文京区,本郷２,35.7045583,139.7594578
3629,ファミールグラン四谷,6580,東京都新宿区四谷坂町2-47,46.0,1LDK,14.4,2002-04-01,ＪＲ中央線,四ツ谷,8,7866,東京都,新宿区,四谷坂町2-47,35.689509,139.7274029
3630,ライオンズマンション三田,6580,東京都港区三田２-14-9,54.53,2LDK,3.83,1979-11-01,ＪＲ京浜東北線,田町,7,16053,東京都,港区,三田,35.6483933,139.7443064
3631,ザ・晴海レジデンス,6580,東京都中央区晴海５-1-17,58.05,1LDK,10.26,2009-03-01,都営大江戸線,勝どき,12,5340,東京都,中央区,晴海,35.6526925,139.7745931
3632,ライオンズマンション三田,6580,東京都港区三田２,54.35,2LDK,3.83,1979-11-01,都営三田線,三田,5,16053,東京都,港区,三田２,35.6494981,139.7409333
3633,グランシティ日本橋,6580,東京都中央区日本橋蛎殻町１,55.84,1LDK,3.7,2000-10-01,東京メトロ半蔵門線,水天宮前,2,8413,東京都,中央区,日本橋蛎殻町１,35.6821547,139.7837401
3634,ライオンズマンション三田,6580,東京都港区三田２,54.53,2LDK,3.83,1979-11-01,都営三田線,三田,5,16053,東京都,港区,三田２,35.6494981,139.7409333
3635,■■ブランズタワー芝浦■■,6590,東京都港区芝浦２,40.03,1LDK,14.61,2021-08-01,ＪＲ山手線,田町,8,804,東京都,港区,芝浦２,35.6446055,139.7530694
3636,高輪台マンション,6599,東京都港区高輪２-2-21,58.23,2LDK,6.1,1968-05-01,東京メトロ南北線,白金高輪,6,20254,東京都,港区,高輪,35.63901750000001,139.7354649
3637,パークコート神宮前 The Air,6599,東京都渋谷区神宮前１,46.35,1LDK,2.85,2009-01-01,ＪＲ山手線,原宿,6,5399,東京都,渋谷区,神宮前１,35.671872,139.7051782
3638,パークコート神宮前 The Air,6599,東京都渋谷区神宮前１,46.35,1LDK,2.85,2009-04-01,ＪＲ山手線,原宿,6,5309,東京都,渋谷区,神宮前１,35.671872,139.7051782
3639,パークコート神宮前 The Air,6599,東京都渋谷区神宮前１-4-20,46.35,1LDK,2.85,2009-01-01,ＪＲ山手線,原宿,8,5399,東京都,渋谷区,神宮前,35.6725277,139.7068031
3640,パークコート神宮前　Ｔｈｅ　Ａｉｒ,6599,東京都渋谷区神宮前１,46.35,1LDK,2.85,2009-01-01,ＪＲ山手線,原宿,6,5399,東京都,渋谷区,神宮前１,35.671872,139.7051782
3641,パークコート神宮前 The Air,6599,東京都渋谷区神宮前１,46.35,1LDK,2.85,2009-01-01,ＪＲ山手線,原宿,6,5399,東京都,渋谷区,神宮前１,35.671872,139.7051782
3642,パークコート神宮前 The Air,6599,東京都渋谷区神宮前１-4-20,46.35,1LDK,2.85,2009-01-01,ＪＲ山手線,原宿,6,5399,東京都,渋谷区,神宮前,35.6725277,139.7068031
3643,高輪台マンション,6599,東京都港区高輪２,58.23,2LDK,6.1,1968-05-01,都営三田線,白金高輪,6,20254,東京都,港区,高輪２,35.6373108,139.73774
3644,パークコート神宮前The Air,6599,東京都渋谷区神宮前１,46.35,1LDK,2.85,2009-01-01,ＪＲ山手線,原宿,6,5399,東京都,渋谷区,神宮前１,35.671872,139.7051782
3645,パークコート神宮前,6599,東京都渋谷区神宮前１-４－２０,46.35,1LDK,2.85,2009-01-01,東京メトロ千代田線,明治神宮前,7,5399,東京都,渋谷区,神宮前１-４－２０,35.6725277,139.7068031
3646,ヴィア・シテラ新宿,6600,東京都新宿区百人町１-２１－１,65.23,2LDK,4.97,1998-10-01,ＪＲ中央線,大久保,4,9144,東京都,新宿区,百人町１-２１－１,35.699752,139.6966815
3647,豊栄新都心マンション,6600,東京都渋谷区本町３,79.39,2LDK,,1981-03-01,都営大江戸線,西新宿五丁目,5,15567,東京都,渋谷区,本町３,35.689852,139.6828422
3648,クレッセント渋谷神泉,6650,東京都渋谷区神泉町,39.65,1LDK,11.0,1999-07-01,京王井の頭線,神泉,3,8871,東京都,渋谷区,神泉町,35.656833,139.6927328
3649,クレッセント渋谷神泉,6650,東京都渋谷区神泉町,39.65,1LDK,11.0,1999-07-01,京王井の頭線,神泉,4,8871,東京都,渋谷区,神泉町,35.656833,139.6927328
3650,ドマーニ人形町,6650,東京都中央区日本橋大伝馬町,56.98,2LDK,3.05,2003-10-01,東京メトロ日比谷線,小伝馬町,4,7318,東京都,中央区,日本橋大伝馬町,35.69079079999999,139.7802249
3651,グランドメゾン一番町,6680,東京都千代田区一番町9-9,44.93,1LDK,1.64,1984-03-01,東京メトロ半蔵門線,半蔵門,1,14471,東京都,千代田区,一番町9-9,35.6871751,139.7422705
3652,グランドメゾン一番町,6680,東京都千代田区一番町,44.93,1LDK,1.64,1984-03-01,東京メトロ半蔵門線,半蔵門,4,14471,東京都,千代田区,一番町,35.6870561,139.741572
3653,グランドパレス田町,6680,東京都港区芝浦４,71.48,3LDK,20.55,1981-04-01,ＪＲ山手線,田町,11,15536,東京都,港区,芝浦４,35.6400662,139.7460429
3654,ファミール御茶ノ水アンシェール,6680,東京都文京区湯島１,43.42,1LDK,7.69,2003-10-01,ＪＲ中央線,御茶ノ水,5,7318,東京都,文京区,湯島１,35.702018,139.764569
3655,マンション小石川台,6680,東京都文京区大塚５,55.96,2LDK,7.26,1984-08-01,東京メトロ丸ノ内線,新大塚,2,14318,東京都,文京区,大塚５,35.7223986,139.7281611
3656,モンシェール根津,6680,東京都文京区根津１,65.15,2LDK,2.6,1989-02-01,東京メトロ千代田線,根津,5,12673,東京都,文京区,根津１,35.7191932,139.7623328
3657,レック芝公園マンション,6680,東京都港区芝公園２-11-13,63.89,1LDK,8.76,1979-02-01,都営三田線,芝公園,3,16326,東京都,港区,芝公園,35.6540245,139.7523108
3658,グランドメゾン一番町,6680,東京都千代田区一番町,44.93,1LDK,1.64,1984-03-01,東京メトロ半蔵門線,半蔵門,1,14471,東京都,千代田区,一番町,35.6870561,139.741572
